split,sequence,lidar_frame,cam_frame,dt_seconds,frame_valid,n_in_image,n_occluded,n_road_in_image,n_road_occluded,n_marking_in_image,n_marking_occluded,n_other_in_image,n_other_occluded,n_raw8_in_image,n_raw8_occluded,n_raw9_in_image,n_raw9_occluded,n_raw10_in_image,n_raw10_occluded
val,013,40,40,-0.04983997344970703,1,50393,55,14910,11,796,0,34490,44,791,0,0,0,5,0
val,013,41,41,-0.04983782768249512,1,48782,57,14570,14,793,1,33266,42,779,1,0,0,14,0
val,013,42,42,-0.04984092712402344,1,48441,52,14290,9,799,0,33176,43,790,0,0,0,9,0
val,013,43,43,-0.04983997344970703,1,46062,48,14048,4,833,0,30993,43,822,0,0,0,11,0
val,013,44,44,-0.049844980239868164,1,46055,43,13965,4,837,1,31026,38,823,1,0,0,14,0
val,013,45,45,-0.04984307289123535,1,48274,97,14873,16,674,0,32457,81,667,0,0,0,7,0
val,013,46,46,-0.04983091354370117,1,49019,79,15369,15,695,0,32704,64,677,0,0,0,18,0
val,013,47,47,-0.04982399940490723,1,50719,97,15482,15,686,0,34313,82,665,0,0,0,21,0
val,013,48,48,-0.04982900619506836,1,49983,93,15136,10,725,3,33890,80,707,3,0,0,18,0
val,013,49,49,-0.04983997344970703,1,49072,96,14956,15,738,0,33155,78,725,0,0,0,13,0
val,013,50,50,-0.04984307289123535,1,50784,106,15069,6,730,0,34754,99,710,0,0,0,20,0
val,013,51,51,-0.049829959869384766,1,49377,78,15280,11,678,0,33193,66,658,0,0,0,20,0
val,013,52,52,-0.049818992614746094,1,48926,66,15542,11,719,0,32420,54,682,0,0,0,37,0
val,013,53,53,-0.04982399940490723,1,50410,105,15553,12,764,0,33840,93,740,0,0,0,24,0
val,013,54,54,-0.04981398582458496,1,49016,66,15429,5,796,0,32563,61,772,0,0,0,24,0
val,013,55,55,-0.04981207847595215,1,48540,62,15358,6,861,0,32040,56,822,0,0,0,39,0
val,013,56,56,-0.049817800521850586,1,49811,94,15277,5,916,0,33349,89,875,0,0,0,41,0
val,013,57,57,-0.04981493949890137,1,48125,64,15196,2,866,0,31823,62,825,0,0,0,41,0
val,013,58,58,-0.04981279373168945,1,47387,68,15126,4,817,0,31183,64,775,0,0,0,42,0
val,013,59,59,-0.049816131591796875,1,48299,77,15141,4,870,0,32009,72,813,0,0,0,57,0
val,013,60,60,-0.049820899963378906,1,46754,59,15093,6,937,0,30420,53,869,0,0,0,68,0
val,013,61,61,-0.04982113838195801,1,46706,44,15074,5,967,0,30402,39,898,0,0,0,69,0
val,013,62,62,-0.049822092056274414,1,46643,50,15059,1,1051,0,30329,49,974,0,0,0,77,0
val,013,63,63,-0.04982709884643555,1,48087,57,15028,2,1110,0,31762,54,1017,0,0,0,93,0
val,013,64,64,-0.049826860427856445,1,46581,37,15052,0,1022,0,30313,37,934,0,0,0,88,0
val,013,65,65,-0.0498199462890625,1,45828,57,15071,2,917,0,29623,53,805,0,0,0,112,0
val,013,66,66,-0.049818992614746094,1,44904,51,14913,4,949,0,28799,44,813,0,0,0,136,0
val,013,67,67,-0.04982709884643555,1,45396,55,14795,5,967,0,29374,50,816,0,0,0,151,0
val,013,68,68,-0.04984688758850098,1,44594,54,14585,4,974,0,28750,49,810,0,0,0,164,0
val,013,69,69,-0.04985213279724121,1,44854,62,14259,3,1049,0,29256,59,826,0,0,0,223,0
val,013,70,70,-0.04986119270324707,1,44983,45,14059,7,1193,0,29422,37,908,0,0,0,285,0
val,013,71,71,-0.049865007400512695,1,46146,38,14264,3,1190,0,30419,35,875,0,0,0,315,0
val,013,72,72,-0.04987311363220215,1,45426,36,14717,2,1156,0,29290,34,778,0,0,0,378,0
val,013,73,73,-0.04987192153930664,1,45482,46,14964,5,1187,0,29037,40,699,0,0,0,488,0
val,013,74,74,-0.04987192153930664,1,47165,46,15033,1,1345,1,30504,42,715,0,0,0,630,1
val,013,75,75,-0.04987382888793945,1,46026,42,14664,3,1648,0,29400,39,723,0,0,0,925,0
val,013,76,76,-0.04987597465515137,1,45579,23,14575,0,1370,0,29312,23,742,0,0,0,628,0
val,013,77,77,-0.04987978935241699,1,47077,51,14803,2,1029,0,30934,48,742,0,0,0,287,0
val,013,78,78,-0.04987001419067383,1,47354,45,15128,5,948,0,30944,39,781,0,0,0,167,0
val,013,79,79,-0.049868106842041016,1,45669,30,15174,2,948,1,29223,25,788,0,0,0,160,1
val,034,0,0,-0.049829959869384766,1,62773,124,17399,4,18,0,45327,120,0,0,0,0,18,0
val,034,1,1,-0.04982709884643555,1,65129,142,17661,5,20,0,47411,137,0,0,0,0,20,0
val,034,2,2,-0.049818992614746094,1,63431,119,19592,8,11,0,43796,110,0,0,0,0,11,0
val,034,3,3,-0.049822092056274414,1,63243,133,22289,5,18,0,40903,128,0,0,0,0,18,0
val,034,4,4,-0.049839019775390625,1,66357,171,24768,4,12,0,41533,167,0,0,0,0,12,0
val,034,5,5,-0.049839019775390625,1,64473,140,26021,5,15,0,38398,133,0,0,0,0,15,0
val,034,6,6,-0.04984712600708008,1,63838,136,25540,4,21,0,38231,131,0,0,0,0,21,0
val,034,7,7,-0.049865007400512695,1,66341,169,24872,6,21,0,41420,162,0,0,0,0,21,0
val,034,8,8,-0.04987692832946777,1,64068,118,24630,5,23,0,39396,112,0,0,0,0,23,0
val,034,9,9,-0.04987597465515137,1,63377,157,24665,14,18,0,38673,143,0,0,0,0,18,0
val,034,10,10,-0.049865007400512695,1,65846,230,25377,6,14,0,40435,224,0,0,0,0,14,0
val,034,11,11,-0.04986715316772461,1,63642,195,25825,15,30,0,37764,178,0,0,0,0,30,0
val,034,12,12,-0.049868106842041016,1,62999,159,25434,9,30,0,37517,150,0,0,0,0,30,0
val,034,13,13,-0.04986286163330078,1,65435,193,25017,9,30,0,40360,183,0,0,0,0,30,0
val,034,14,14,-0.04985690116882324,1,63026,172,24820,18,27,0,38159,152,0,0,0,0,27,0
val,034,15,15,-0.049865007400512695,1,62097,147,24553,9,32,0,37497,138,0,0,0,0,32,0
val,034,16,16,-0.0498659610748291,1,64280,249,24335,11,35,0,39887,238,0,0,0,0,35,0
val,034,17,17,-0.04985809326171875,1,61997,187,24792,11,37,0,37149,176,0,0,0,0,37,0
val,034,18,18,-0.04985213279724121,1,61118,192,24370,15,40,0,36681,177,0,0,0,0,40,0
val,034,19,19,-0.04985404014587402,1,63363,267,24769,17,27,0,38541,249,0,0,0,0,27,0
val,034,20,20,-0.04986906051635742,1,61265,216,25394,7,36,0,35804,209,0,0,0,0,36,0
val,034,21,21,-0.04986310005187988,1,66721,291,26093,17,34,0,40535,273,0,0,0,0,34,0
val,034,22,22,-0.049865007400512695,1,64577,234,25054,4,49,0,39450,229,0,0,0,0,49,0
val,034,23,23,-0.04985380172729492,1,63972,211,24456,3,36,0,39466,208,0,0,0,0,36,0
val,034,24,24,-0.04986286163330078,1,66823,356,25234,1,54,0,41524,355,0,0,0,0,54,0
val,034,25,25,-0.04985690116882324,1,65342,182,26158,4,41,0,39134,178,0,0,0,0,41,0
val,034,26,26,-0.04985690116882324,1,64330,169,25903,10,48,0,38369,158,0,0,0,0,48,0
val,034,27,27,-0.049844980239868164,1,65166,214,24852,16,55,0,40244,198,0,0,0,0,55,0
val,034,28,28,-0.04983997344970703,1,62993,174,23806,6,41,0,39131,168,0,0,0,0,41,0
val,034,29,29,-0.049839019775390625,1,62626,174,23771,9,46,0,38785,165,0,0,0,0,46,0
val,034,30,30,-0.04984092712402344,1,66063,192,24314,7,61,0,41661,185,0,0,0,0,61,0
val,034,31,31,-0.04983997344970703,1,63038,127,24556,7,52,0,38409,120,0,0,0,0,52,0
val,034,32,32,-0.04983401298522949,1,61615,93,24267,11,60,0,37266,82,0,0,0,0,60,0
val,034,33,33,-0.04984903335571289,1,63672,115,24077,7,74,0,39495,107,0,0,0,0,74,0
val,034,34,34,-0.0498349666595459,1,62070,92,24536,4,73,0,37401,88,0,0,0,0,73,0
val,034,35,35,-0.049842119216918945,1,62488,111,25221,5,65,0,37184,106,0,0,0,0,65,0
val,034,36,36,-0.049839019775390625,1,64403,140,24887,9,57,0,39432,131,0,0,0,0,57,0
val,034,37,37,-0.04983091354370117,1,61919,96,24737,5,66,0,37079,91,0,0,0,0,66,0
val,034,38,38,-0.049841880798339844,1,61186,93,24451,8,95,0,36615,85,0,0,0,0,95,0
val,034,39,39,-0.04983711242675781,1,63534,159,24628,10,85,0,38797,149,0,0,0,0,85,0
val,034,40,40,-0.04983401298522949,1,62266,125,25235,6,78,0,36940,119,0,0,0,0,78,0
val,034,41,41,-0.04982495307922363,1,62574,104,25673,4,90,0,36803,100,0,0,0,0,90,0
val,034,42,42,-0.049820899963378906,1,63991,114,25211,7,92,0,38683,107,0,0,0,0,92,0
val,034,43,43,-0.04983019828796387,1,61311,98,25161,7,74,0,36073,91,0,0,0,0,74,0
val,034,44,44,-0.04982113838195801,1,60482,91,24591,8,110,0,35774,83,0,0,0,0,110,0
val,034,45,45,-0.04982614517211914,1,62976,111,24847,8,112,0,37996,103,0,0,0,0,112,0
val,034,46,46,-0.04982900619506836,1,61853,95,25652,2,123,0,36065,92,0,0,0,0,123,0
val,034,47,47,-0.0498349666595459,1,61783,104,26198,6,128,0,35449,98,0,0,0,0,128,0
val,034,48,48,-0.049833059310913086,1,64168,124,26154,14,93,0,37915,110,0,0,0,0,93,0
val,034,49,49,-0.04983401298522949,1,62335,95,25913,12,120,0,36290,83,0,0,0,0,120,0
val,034,50,50,-0.049818992614746094,1,61705,95,25433,9,114,0,36139,86,0,0,0,0,114,0
val,034,51,51,-0.0498201847076416,1,62984,135,24842,8,132,0,38000,127,0,0,0,0,132,0
val,034,52,52,-0.04981112480163574,1,60263,102,25338,5,146,0,34766,96,0,0,0,0,146,0
val,034,53,53,-0.0498199462890625,1,64521,158,25905,18,144,1,38439,139,0,0,0,0,144,1
val,034,54,54,-0.049822092056274414,1,63818,156,26088,17,144,1,37549,137,0,0,0,0,144,1
val,034,55,55,-0.04982185363769531,1,64685,178,26287,19,152,0,38224,159,0,0,0,0,152,0
val,034,56,56,-0.04982304573059082,1,66927,188,26670,11,131,0,40095,177,0,0,0,0,131,0
val,034,57,57,-0.0498199462890625,1,65098,146,27053,12,165,0,37847,133,0,0,0,0,165,0
val,034,58,58,-0.04982709884643555,1,64344,89,27133,12,180,0,36998,77,0,0,0,0,180,0
val,034,59,59,-0.04982495307922363,1,67115,118,26879,3,142,0,40068,114,0,0,0,0,142,0
val,034,60,60,-0.04984307289123535,1,65490,104,25945,5,196,0,39317,98,0,0,0,0,196,0
val,034,61,61,-0.04984402656555176,1,63514,93,25458,6,190,0,37853,87,0,0,0,0,190,0
val,034,62,62,-0.049844980239868164,1,64672,109,25963,5,175,0,38511,104,0,0,0,0,175,0
val,034,63,63,-0.049841880798339844,1,62459,114,26493,13,183,0,35761,101,0,0,0,0,183,0
val,034,64,64,-0.04984092712402344,1,61929,96,26434,9,176,1,35300,85,0,0,0,0,176,1
val,034,65,65,-0.049842119216918945,1,64639,147,26445,11,187,0,37994,136,0,0,0,0,187,0
val,034,66,66,-0.0498509407043457,1,63463,130,26736,7,191,0,36517,122,0,0,0,0,191,0
val,034,67,67,-0.04983878135681152,1,63381,133,27733,7,208,0,35396,126,0,0,0,0,208,0
val,034,68,68,-0.04982614517211914,1,66034,156,28483,7,224,0,37278,148,0,0,0,0,224,0
val,034,69,69,-0.049848079681396484,1,64035,123,28390,7,183,0,35421,116,0,0,0,0,183,0
val,034,70,70,-0.04984712600708008,1,63511,162,27458,6,241,0,35776,156,0,0,0,0,241,0
val,034,71,71,-0.049855947494506836,1,65904,174,26684,7,240,0,38942,167,0,0,0,0,240,0
val,034,72,72,-0.04985404014587402,1,63915,147,26093,7,235,0,37566,140,0,0,0,0,235,0
val,034,73,73,-0.04985499382019043,1,61893,151,25881,12,241,0,35751,139,0,0,0,0,241,0
val,034,74,74,-0.049861907958984375,1,63449,185,26311,13,234,0,36864,172,0,0,0,0,234,0
val,034,75,75,-0.049859046936035156,1,61627,169,26310,7,239,0,35015,162,0,0,0,0,239,0
val,034,76,76,-0.04986000061035156,1,61436,138,26426,8,290,0,34656,130,0,0,0,0,290,0
val,034,77,77,-0.04986715316772461,1,64502,174,26846,7,294,0,37346,167,0,0,0,0,294,0
val,034,78,78,-0.04986691474914551,1,63140,132,27304,7,282,3,35545,122,0,0,0,0,282,3
val,034,79,79,-0.0498659610748291,1,62454,136,27601,5,284,0,34551,131,0,0,0,0,284,0
val,037,0,0,-0.04985499382019043,1,58197,74,23215,4,3692,0,31281,70,0,0,0,0,3692,0
val,037,1,1,-0.04986214637756348,1,58343,90,23274,4,3622,0,31442,86,0,0,0,0,3622,0
val,037,2,2,-0.04986405372619629,1,59542,99,23298,8,3563,0,32672,91,0,0,0,0,3563,0
val,037,3,3,-0.04986691474914551,1,58300,98,23355,5,3483,0,31454,93,0,0,0,0,3483,0
val,037,4,4,-0.0498659610748291,1,58259,81,23362,5,3461,0,31427,76,0,0,0,0,3461,0
val,037,5,5,-0.04986715316772461,1,58349,82,23416,3,3372,1,31554,78,0,0,0,0,3372,1
val,037,6,6,-0.04986691474914551,1,59519,111,23468,3,3320,0,32722,108,0,0,0,0,3320,0
val,037,7,7,-0.04986691474914551,1,58284,111,23493,5,3307,0,31472,106,0,0,0,0,3307,0
val,037,8,8,-0.0498661994934082,1,58356,79,23582,7,3265,0,31502,72,0,0,0,0,3265,0
val,037,9,9,-0.04986310005187988,1,58454,90,23631,5,3214,0,31599,85,0,0,0,0,3214,0
val,037,10,10,-0.0498659610748291,1,59617,114,23624,7,3169,2,32813,105,0,0,0,0,3169,2
val,037,11,11,-0.04987215995788574,1,58328,79,23637,3,3140,2,31541,74,0,0,0,0,3140,2
val,037,12,12,-0.04987215995788574,1,58392,89,23666,4,3074,0,31645,85,0,0,0,0,3074,0
val,037,13,13,-0.04987502098083496,1,58237,85,23628,7,3054,0,31546,78,0,0,0,0,3054,0
val,037,14,14,-0.049874067306518555,1,59534,129,23643,8,3038,0,32846,121,0,0,0,0,3038,0
val,037,15,15,-0.049868106842041016,1,58399,93,23728,4,2977,0,31684,89,0,0,0,0,2977,0
val,037,16,16,-0.04986000061035156,1,58307,71,23686,5,2973,0,31639,66,0,0,0,0,2973,0
val,037,17,17,-0.0498349666595459,1,58398,88,23698,9,2916,0,31775,79,0,0,0,0,2916,0
val,037,18,18,-0.04982900619506836,1,59564,110,23760,6,2849,2,32940,102,0,0,0,0,2849,2
val,037,19,19,-0.04982399940490723,1,58224,93,23715,5,2702,2,31792,86,0,0,0,0,2702,2
val,037,20,20,-0.04982805252075195,1,58143,110,23729,6,1851,0,32555,104,0,0,0,0,1851,0
val,037,21,21,-0.04983782768249512,1,59192,107,23716,7,1613,0,33855,100,0,0,0,0,1613,0
val,037,22,22,-0.0498349666595459,1,57867,95,23604,5,1388,0,32867,90,0,0,0,0,1388,0
val,037,23,23,-0.04982614517211914,1,57578,109,23212,5,1351,0,33009,104,0,0,0,0,1351,0
val,037,24,24,-0.04983091354370117,1,57552,92,22814,4,1286,0,33446,88,0,0,0,0,1286,0
val,037,25,25,-0.04983997344970703,1,58590,128,22544,5,1288,0,34749,123,0,0,0,0,1288,0
val,037,26,26,-0.0498349666595459,1,57377,124,22528,2,1246,0,33595,122,0,0,0,0,1246,0
val,037,27,27,-0.049818992614746094,1,57418,107,22500,0,1256,0,33648,107,0,0,0,0,1256,0
val,037,28,28,-0.04980897903442383,1,57597,102,22299,2,1299,0,33988,100,0,0,0,0,1299,0
val,037,29,29,-0.049822092056274414,1,58673,122,21986,2,1280,0,35401,120,0,0,0,0,1280,0
val,037,30,30,-0.04981803894042969,1,57392,104,21748,2,1287,0,34350,102,0,0,0,0,1287,0
val,037,31,31,-0.04980802536010742,1,57415,94,21761,0,1305,0,34341,94,0,0,0,0,1305,0
val,037,32,32,-0.04980802536010742,1,57437,90,21620,0,1352,0,34456,90,0,0,0,0,1352,0
val,037,33,33,-0.04981493949890137,1,58627,114,21512,1,1336,0,35771,112,0,0,0,0,1336,0
val,037,34,34,-0.04982304573059082,1,57361,106,21225,3,1358,1,34768,102,0,0,0,0,1358,1
val,037,35,35,-0.04982399940490723,1,57294,94,21049,4,1392,0,34843,90,0,0,0,0,1392,0
val,037,36,36,-0.04982590675354004,1,57374,88,21024,4,1450,0,34886,84,0,0,0,0,1450,0
val,037,37,37,-0.04982304573059082,1,58485,111,21053,4,1516,0,35901,107,0,0,0,0,1516,0
val,037,38,38,-0.04982185363769531,1,57600,98,21158,4,1540,0,34888,94,0,0,0,0,1540,0
val,037,39,39,-0.0498201847076416,1,57491,102,21072,3,1589,0,34817,99,0,0,0,0,1589,0
val,037,40,40,-0.049829959869384766,1,57719,86,20821,1,1694,0,35185,85,0,0,0,0,1694,0
val,037,41,41,-0.049826860427856445,1,58785,117,20413,6,1773,0,36581,111,0,0,0,0,1773,0
val,037,42,42,-0.04982590675354004,1,57429,84,20003,5,1819,0,35594,79,0,0,0,0,1819,0
val,037,43,43,-0.04982900619506836,1,57196,92,19678,7,2002,0,35500,85,0,0,0,0,2002,0
val,037,44,44,-0.049829959869384766,1,57352,92,19437,8,2106,0,35791,84,0,0,0,0,2106,0
val,037,45,45,-0.049839019775390625,1,58472,109,19016,3,2298,0,37140,106,0,0,0,0,2298,0
val,037,46,46,-0.049844980239868164,1,57020,105,18402,4,2490,0,36108,99,0,0,0,0,2490,0
val,037,47,47,-0.0498509407043457,1,56963,121,17771,6,2892,0,36282,115,0,0,0,0,2892,0
val,037,48,48,-0.04984712600708008,1,57149,133,17492,5,3348,0,36287,126,0,0,0,0,3348,0
val,037,49,49,-0.0498509407043457,1,58897,158,17023,2,4071,0,37776,154,0,0,0,0,4071,0
val,037,50,50,-0.04984688758850098,1,57761,109,17144,5,4358,0,36240,104,0,0,0,0,4358,0
val,037,51,51,-0.04984402656555176,1,58303,106,17882,8,4202,0,36186,98,0,0,0,0,4202,0
val,037,52,52,-0.04985380172729492,1,58664,104,18728,4,4076,0,35834,100,0,0,0,0,4076,0
val,037,53,53,-0.04986095428466797,1,60943,140,20541,1,3478,0,36889,139,0,0,0,0,3478,0
val,037,54,54,-0.04986214637756348,1,61203,132,21284,13,2936,0,36945,119,0,0,0,0,2936,0
val,037,55,55,-0.049867868423461914,1,61407,157,22085,4,2369,0,36920,153,0,0,0,0,2369,0
val,037,56,56,-0.04986000061035156,1,63225,177,23338,3,1468,0,38386,174,0,0,0,0,1468,0
val,037,57,57,-0.04986310005187988,1,61719,142,24508,2,598,0,36559,140,0,0,0,0,598,0
val,037,58,58,-0.049857139587402344,1,61706,131,24825,11,689,0,36141,120,0,0,0,0,689,0
val,037,59,59,-0.04985189437866211,1,61768,118,25005,14,787,0,35940,103,0,0,0,0,787,0
val,037,60,60,-0.0498509407043457,1,63216,124,24734,4,879,0,37572,119,0,0,0,0,879,0
val,037,61,61,-0.049855947494506836,1,61577,84,24088,7,953,0,36504,77,0,0,0,0,953,0
val,037,62,62,-0.04986095428466797,1,61401,89,23017,10,1140,0,37215,79,0,0,0,0,1140,0
val,037,63,63,-0.049857139587402344,1,61136,88,21877,3,948,0,38284,84,0,0,0,0,948,0
val,037,64,64,-0.049861907958984375,1,62491,99,20498,3,1016,0,40964,96,0,0,0,0,1016,0
val,037,65,65,-0.04986715316772461,1,60863,99,19576,4,543,0,40734,94,0,0,0,0,543,0
val,037,66,66,-0.0498659610748291,1,60603,94,18380,8,428,0,41786,86,0,0,0,0,428,0
val,037,67,67,-0.04986000061035156,1,58291,88,18035,5,0,0,40217,83,0,0,0,0,0,0
val,037,68,68,-0.04986691474914551,1,58705,116,18125,9,0,0,40532,107,0,0,0,0,0,0
val,037,69,69,-0.04986405372619629,1,56901,108,18291,11,0,0,38532,94,0,0,0,0,0,0
val,037,70,70,-0.049859046936035156,1,56877,131,18928,10,0,0,37843,120,0,0,0,0,0,0
val,037,71,71,-0.04984593391418457,1,57807,113,19523,4,0,0,38147,109,0,0,0,0,0,0
val,037,72,72,-0.04984307289123535,1,59934,135,19108,5,0,0,40724,130,0,0,0,0,0,0
val,037,73,73,-0.04983997344970703,1,56417,129,18985,7,0,0,37319,122,0,0,0,0,0,0
val,037,74,74,-0.04984116554260254,1,54981,123,18758,4,0,0,36057,119,0,0,0,0,0,0
val,037,75,75,-0.04984307289123535,1,54714,144,18539,7,0,0,35901,137,0,0,0,0,0,0
val,037,76,76,-0.049839019775390625,1,56816,159,18416,7,0,0,38063,151,0,0,0,0,0,0
val,037,77,77,-0.049835920333862305,1,56623,128,17846,5,0,0,38355,122,0,0,0,0,0,0
val,037,78,78,-0.049826860427856445,1,57794,142,17116,13,0,0,40379,128,0,0,0,0,0,0
val,037,79,79,-0.04982399940490723,1,55687,132,16629,10,0,0,39004,121,0,0,0,0,0,0
val,038,0,0,-0.04979300498962402,1,58924,97,20952,8,9,0,37067,89,0,0,0,0,9,0
val,038,1,1,-0.049794912338256836,1,60166,106,20984,12,5,0,38266,93,0,0,0,0,5,0
val,038,2,2,-0.04979705810546875,1,62447,102,20683,6,6,0,40937,96,0,0,0,0,6,0
val,038,3,3,-0.04979085922241211,1,58724,99,20912,11,3,0,36914,87,0,0,0,0,3,0
val,038,4,4,-0.04978799819946289,1,57658,98,21258,9,5,0,35508,87,0,0,0,0,5,0
val,038,5,5,-0.04978489875793457,1,57662,71,21985,3,19,0,34778,68,0,0,0,0,19,0
val,038,6,6,-0.04979586601257324,1,60165,124,22725,4,7,0,36547,119,0,0,0,0,7,0
val,038,7,7,-0.04980015754699707,1,59718,90,23289,2,3,0,35489,88,0,0,0,0,3,0
val,038,8,8,-0.0498049259185791,1,60460,55,23301,2,10,0,36197,53,0,0,0,0,10,0
val,038,9,9,-0.049816131591796875,1,60340,66,22981,2,12,0,36384,64,0,0,0,0,12,0
val,038,10,10,-0.049829959869384766,1,61721,106,22681,3,22,0,38066,103,0,0,0,0,22,0
val,038,11,11,-0.049844980239868164,1,59918,110,22286,5,21,0,36659,105,0,0,0,0,21,0
val,038,12,12,-0.04984688758850098,1,59770,79,22022,4,10,0,36781,75,0,0,0,0,10,0
val,038,13,13,-0.04984688758850098,1,59690,105,22028,10,14,0,36727,95,0,0,0,0,14,0
val,038,14,14,-0.0498499870300293,1,61357,122,21918,7,18,0,38473,115,0,0,0,0,18,0
val,038,15,15,-0.04985523223876953,1,59552,104,21798,9,16,0,36793,95,0,0,0,0,16,0
val,038,16,16,-0.04985404014587402,1,59533,80,21809,8,17,0,36747,72,0,0,0,0,17,0
val,038,17,17,-0.04986000061035156,1,59469,96,22031,7,14,0,36472,89,0,0,0,0,14,0
val,038,18,18,-0.049855947494506836,1,61177,106,22743,7,26,0,37424,99,0,0,0,0,26,0
val,038,19,19,-0.04986000061035156,1,59438,81,23356,13,21,0,35073,67,0,0,0,0,21,0
val,038,20,20,-0.049861907958984375,1,59340,70,23335,8,8,0,35051,60,0,0,0,0,8,0
val,038,21,21,-0.04985499382019043,1,57296,59,23376,2,20,0,32966,57,0,0,0,0,20,0
val,038,22,22,-0.04985308647155762,1,58240,93,23044,5,26,0,34274,85,0,0,0,0,26,0
val,038,23,23,-0.049859046936035156,1,61225,65,23925,5,28,0,36298,60,0,0,0,0,28,0
val,038,24,24,-0.04986381530761719,1,62461,79,24159,12,27,0,37240,67,0,0,0,0,27,0
val,038,25,25,-0.049865007400512695,1,63755,95,23904,5,25,0,38777,89,0,0,0,0,25,0
val,038,26,26,-0.04986405372619629,1,62009,99,23204,7,23,0,37753,92,0,0,0,0,23,0
val,038,27,27,-0.049867868423461914,1,61802,82,23004,7,21,0,37765,75,0,0,0,0,21,0
val,038,28,28,-0.04986906051635742,1,62517,93,23163,10,31,0,38308,83,0,0,0,0,31,0
val,038,29,29,-0.04986691474914551,1,61770,95,23328,9,41,0,37468,85,0,0,0,0,41,0
val,038,30,30,-0.04987692832946777,1,59088,96,23352,16,36,0,34731,80,0,0,0,0,36,0
val,038,31,31,-0.04987311363220215,1,58856,60,23092,9,31,0,34924,50,0,0,0,0,31,0
val,038,32,32,-0.0498659610748291,1,59900,60,23237,7,39,0,35714,53,0,0,0,0,39,0
val,038,33,33,-0.04987597465515137,1,62769,74,23211,3,27,0,38577,71,0,0,0,0,27,0
val,038,34,34,-0.04986906051635742,1,61393,56,22763,4,41,0,37646,52,0,0,0,0,41,0
val,038,35,35,-0.049878835678100586,1,61361,78,22548,8,31,0,37835,70,0,0,0,0,31,0
val,038,36,36,-0.04986381530761719,1,61430,68,23085,12,43,0,37311,56,0,0,0,0,43,0
val,038,37,37,-0.04986095428466797,1,63606,79,24161,7,29,0,38413,72,0,0,0,0,29,0
val,038,38,38,-0.04984116554260254,1,62065,66,24457,11,38,0,36565,55,0,0,0,0,38,0
val,038,39,39,-0.04983711242675781,1,58901,66,24233,4,33,0,33696,62,0,0,0,0,33,0
val,038,40,40,-0.04983711242675781,1,57974,65,23831,6,16,0,33179,58,0,0,0,0,16,0
val,038,41,41,-0.04984021186828613,1,59498,101,23229,12,23,0,35320,89,0,0,0,0,23,0
val,038,42,42,-0.049836158752441406,1,58343,84,23038,12,28,0,34342,71,0,0,0,0,28,0
val,038,43,43,-0.04983019828796387,1,59161,72,22446,6,15,0,35809,65,0,0,0,0,15,0
val,038,44,44,-0.04983401298522949,1,57285,89,21787,11,28,0,34557,78,0,0,0,0,28,0
val,038,45,45,-0.049842119216918945,1,58435,96,21028,6,30,0,36485,90,0,0,0,0,30,0
val,038,46,46,-0.04982900619506836,1,57113,114,21361,10,40,0,34833,102,0,0,0,0,40,0
val,038,47,47,-0.049826860427856445,1,58671,86,22554,10,65,0,35123,76,0,0,0,0,65,0
val,038,48,48,-0.049836158752441406,1,60004,111,23706,6,75,0,35246,104,0,0,0,0,75,0
val,038,49,49,-0.04983401298522949,1,61935,140,23552,12,78,0,37354,127,0,0,0,0,78,0
val,038,50,50,-0.04982805252075195,1,60084,97,22558,8,65,0,36540,89,0,0,0,0,65,0
val,038,51,51,-0.049835920333862305,1,59765,104,21294,7,91,0,37451,97,0,0,0,0,91,0
val,038,52,52,-0.04983401298522949,1,58642,100,20873,6,79,0,36813,94,0,0,0,0,79,0
val,038,53,53,-0.04983997344970703,1,59942,134,21781,8,96,0,37117,126,0,0,0,0,96,0
val,038,54,54,-0.04983997344970703,1,58407,84,22423,4,88,0,34982,80,0,0,0,0,88,0
val,038,55,55,-0.04983687400817871,1,63565,169,23396,17,92,0,39223,150,0,0,0,0,92,0
